"id","name","bat_side","side","avg_batter_y_position","avg_batter_x_position","avg_foot_sep","avg_stance_angle","avg_intercept_y_vs_batter","avg_intercept_y_vs_plate"
686452,"Millas, Drew","L","L",30.437702355397192,25.187562585795288,35.24687376447073,-31.827168142102014,26.377564247023816,-4.060138108373384
666150,"Fletcher, Dominic","L","L",31.298378259998657,25.19570550486953,32.091960614354186,-0.5976415805010948,31.357404944851186,0.05902668485252385
669208,"Bliss, Ryan","R","R",25.20602552519907,28.09755642706345,23.703461162940904,-18.193003969841957,29.01554218791298,3.809516662713912
805811,"Eldridge, Bryce","L","L",18.555494590993874,26.797257900499567,34.97482007039387,-3.297848478407354,26.99199043289753,8.436495841903653
669304,"Miranda, Jose F","R","R",28.285099135651503,31.224826290435455,30.375678547337152,-4.169637816523707,35.25033531740656,6.96523618175506
686554,"Dunn, Oliver","L","L",28.600385842569473,25.471960910600085,28.742921660762747,-3.5801916597234844,27.686828227019415,-0.9135576155500482
683357,"Caissie, Owen","L","L",30.14322727690506,28.812883261747874,23.748414008305275,-9.274544667144188,31.990268876879956,1.8470415999748997
664068,"Kingery, Scott","R","R",31.42299810429793,27.147164291382204,24.0477351007242,-11.49799012970658,29.298226437073108,-2.1247716672248265
677870,"Jiménez, Leo","R","R",24.007345801191246,29.07358177888907,31.652170692977453,-5.016265735719893,28.35020939837899,4.3428635971877325
678489,"Barrosa, Jorge","L","L",25.187106488282083,27.63993532512135,26.704425127715908,-9.670023611306116,31.827740407780524,6.640633919498437
676812,"McCusker, Carson","R","R",24.856717017795546,32.648618239454386,33.23720475075091,2.107503659300382,28.53798811053068,3.6812710927351318
660844,"Rivas, Leo","R","R",26.12629566861221,24.781659238209443,21.748720938375016,-8.047901296966812,28.76621890287583,2.639923234263626
622569,"Reyes, Pablo","R","R",31.312584151660666,27.638907139283326,35.51843310149995,-2.2907489720859173,26.731038673527028,-4.581545478133636
682729,"Clase, Jonatan","R","R",27.587254115565695,25.730133827038397,26.984185531193063,-9.423265398406548,29.275806868550596,1.6885527529848912
671083,"Kennedy, Buddy","R","R",29.300205749473573,24.686546554830674,31.431724400469612,-1.810673902059287,32.93199937224337,3.6317936227698118
665750,"Taveras, Leody","R","R",30.162630476489664,28.953687503671052,28.517584237472732,0.6122876698420848,29.330761447838523,-0.8318690286511411
663897,"Williams, Luke","R","R",24.313947570528647,27.382840511845917,30.192128717652857,-3.6565126221275768,31.64431449423842,7.330366923709776
681508,"Gasper, Mickey","R","R",19.929343624718758,28.936827600026238,30.50462960814382,-10.433353303248648,35.40742170003975,15.47807807532097
686765,"Sogard, Nick","R","R",19.533042538681027,29.98526633298047,22.782102874216335,-2.325482463983797,39.511349565934026,19.978307027252992
663536,"English, Tristin","R","R",28.8778919407111,27.1961262686563,21.288284790903752,-25.543272273254605,29.070805968413154,0.1929140277020494
665561,"Marchán, Rafael","R","R",27.249325649688384,28.310584653355793,32.25640775457503,-23.86702864777714,30.927101608040473,3.6777759583520915
669369,"Johnson, Bryce","R","R",31.602352829813444,27.12994764537266,28.67810551766726,-10.948829822429941,33.97144142654838,2.3690885967349313
600869,"Candelario, Jeimer","R","R",27.121411631372354,26.93578457805168,36.17273006660336,-4.572094779512145,31.32939377949463,4.207982148122272
687529,"McCray, Grant","L","L",17.84035929648465,24.91704959523001,34.74178843090432,-2.663607834357689,27.897632643202975,10.057273346718317
665923,"Ruiz, Esteury","R","R",30.142026530737752,30.12384132206631,37.925045213816745,-9.020371219879273,28.317191099436737,-1.8248354313010215
660162,"Moncada, Yoán","R","R",17.5251342069614,27.96567340034413,28.328331048975897,-8.717352234735209,33.139213137400375,15.614078930438973
665828,"Cabrera, Oswaldo","R","R",25.971616121658602,28.905056091277476,32.962607853589944,-10.584634387063764,27.569393264071184,1.5977771424125746
672569,"Campero, Gustavo","R","R",27.50049852780923,23.949900082542104,33.746127235661426,-1.4450978473407978,32.704847731569046,5.2043492037598185
660644,"Bruján, Vidal","R","R",32.69720118748004,26.564391916559217,26.79048054261181,-8.089195376878513,27.33844728951568,-5.358753897964359
691182,"Amador, Adael","R","R",26.558908033710143,27.606498573497223,33.90689929239431,-5.565534113565971,37.694394586845355,11.135486553135205
669374,"Hiura, Keston","R","R",26.880791681011747,26.92210608594731,24.091434626425364,-14.75368666495092,26.02781461767643,-0.8529770633353156
681584,"Villar, David","R","R",31.872809950240214,32.38950866389583,21.484882773519118,-10.08251495740649,25.870335288029644,-6.002474662210578
680911,"Miller, Owen","R","R",25.09511940544141,27.11901920492002,29.700900239642085,-8.708252736119745,29.432794346403345,4.337674940961933
686452,"Millas, Drew","R","R",28.757337274475635,21.820716089441127,32.38210593433668,-16.028307351710396,22.054004429994592,-6.703332844481047
682927,"Simon, Ronny","R","R",31.977946848335264,24.771280478371217,20.25122762760208,-20.836446103894236,27.81566795776048,-4.162278890574789
690976,"Freeland, Alex","R","R",30.61431531912377,27.740030410717914,25.652264623021576,-16.131188933826845,37.281548865476125,6.66723354635236
682848,"Rodríguez, Endy","R","R",30.606826821532252,27.37011350579374,33.27623725264283,-6.113296764711926,28.500375489921115,-2.106451331611132
669722,"Davidson, Logan","R","R",22.016117861896035,29.759198866778373,33.95233830553803,-14.651628874991678,26.42611818008813,4.410000318192099
